message_size,total_message_size,num_threads,ack_level,order,replication_factor,replicate_tinode,num_clients,num_brokers_to_kill,failure_percentage,sequencer,pubBandwidthMBps,subBandwidthMBps,e2eBandwidthMBps
16384,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10133.1,0,7964.17
65536,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9089.16,0,9027.34
65536,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,11211,0,8170.92
65536,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10853.3,0,8650.53
65536,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9225.48,0,8846.31
65536,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9641.98,0,8590.17
65536,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9346.54,0,8601.81
65536,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10711.4,0,8673.49
65536,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9640.87,0,8842.11
65536,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10672.7,0,8951.67
65536,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10057.7,0,8481.2
262144,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9838.05,0,9060.14
262144,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9354.45,0,9352.6
262144,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10876,0,8711.43
262144,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10545.4,0,7772.71
262144,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9150.64,0,8819.09
262144,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10015,0,8855.33
262144,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9990.05,0,8375.65
262144,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,11444,0,8374.67
262144,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10179.9,0,8782.89
262144,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9401.03,0,9355.45
1048576,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9974.2,0,8852.05
1048576,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10937.4,0,8909.7
1048576,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9050.27,0,7531.99
1048576,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,7671.6,0,7669.77
1048576,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9876.69,0,8587.6
1048576,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,11674.1,0,8680.48
1048576,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9569.14,0,9304.93
1048576,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10258.2,0,8853.51
1048576,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,9457.19,0,8167.48
1048576,10737418240,3,1,0,0,0,1,0,0,EMBARCADERO,10050.8,0,7817.48
128,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,5671.87,0,2131.36
128,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,6028.53,0,2092.29
128,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,5798.22,0,2089.04
128,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,5837.35,0,2134.72
128,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,5881.85,0,2134.77
128,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,6119.31,0,2105.42
128,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,5837.26,0,2130.64
128,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,6121.74,0,2012.38
128,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,5605.07,0,2117.84
128,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,6096.37,0,2130.03
256,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,7477.28,0,4288.91
256,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8027.7,0,3769.34
256,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,7732.64,0,4183.49
256,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,7805.19,0,4379.19
256,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8030.33,0,3929.86
256,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,7996.14,0,4735.64
256,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8206.06,0,3173.27
256,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8292.33,0,3783.78
256,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8200.92,0,3531.71
256,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,7484.3,0,3505.44
512,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9593.89,0,6242.53
512,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9544.89,0,6424.97
512,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9404.04,0,6450.03
512,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8801.1,0,4866.04
512,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9682.64,0,6735.79
512,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9497.45,0,5894.74
512,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8001.56,0,6581.28
512,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9261.25,0,6581.8
512,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9309.14,0,6599.25
512,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9674.23,0,4700.27
1024,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8386.23,0,7465.91
1024,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9280.55,0,7941.17
1024,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9360.13,0,7835.27
1024,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10272.1,0,7535.99
1024,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8142.15,0,8077.17
1024,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8963.4,0,7593.24
1024,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8537.08,0,7652.28
1024,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8388.2,0,6965.12
1024,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10638.3,0,7285.06
1024,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10392.1,0,7571.5
4096,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10907.7,0,8420.26
4096,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10759.4,0,8382.6
4096,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8646.14,0,8575.14
