target_mbps,achieved_offered_load_mbps,achieved_publish_goodput_mbps,achieved_e2e_goodput_mbps,publish_to_deliver_p50_us,publish_to_deliver_p95_us,publish_to_deliver_p99_us,pub_submit_p50_us,pub_submit_p95_us,pub_submit_p99_us,pub_ack_p50_us,pub_ack_p95_us,pub_ack_p99_us,pub_ordered_p50_us,pub_ordered_p95_us,pub_ordered_p99_us,trial,mode,sequencer,order,ack_level,message_size_bytes,total_message_size_bytes,message_count,offered_wire_bytes,offered_payload_bytes,artifact_dir
8000,7757.571,7271.310,1155.929,1219368.000,2211134.000,2853624.000,1200.000,1673.000,2029.000,273.000,611.000,862.000,273.000,611.000,862.000,1,burst,EMBARCADERO,5,1,1024,4294967296,4194304,4563402752,4294967296,/home/domin/Embarcadero-sessions/s2-work/data/latency_vs_load/delta_measure/EMBARCADERO_order5_ack1_rf0/run_20260707T024651Z/points/005_8000mbps/raw/burst/target_8000mbps/EMBARCADERO_order5_ack1_msg1024_bytes4294967296_trial1
8000,7959.513,7297.884,1159.862,1208425.000,2202096.000,2842190.000,1199.000,1620.000,2331.000,275.000,577.000,1064.000,275.000,577.000,1064.000,2,burst,EMBARCADERO,5,1,1024,4294967296,4194304,4563402752,4294967296,/home/domin/Embarcadero-sessions/s2-work/data/latency_vs_load/delta_measure/EMBARCADERO_order5_ack1_rf0/run_20260707T024651Z/points/005_8000mbps/raw/burst/target_8000mbps/EMBARCADERO_order5_ack1_msg1024_bytes4294967296_trial2
8000,7999.953,7321.512,1233.983,1406420.000,2607272.000,2773480.000,1210.000,1755.000,1962.000,267.000,607.000,860.000,267.000,607.000,860.000,3,burst,EMBARCADERO,5,1,1024,4294967296,4194304,4563402752,4294967296,/home/domin/Embarcadero-sessions/s2-work/data/latency_vs_load/delta_measure/EMBARCADERO_order5_ack1_rf0/run_20260707T024651Z/points/005_8000mbps/raw/burst/target_8000mbps/EMBARCADERO_order5_ack1_msg1024_bytes4294967296_trial3
