brokers,1,clients_per_broker,1,message_size,1024,batch_size,481,pattern,ordered,gap_ratio,0.200,dup_ratio,0.020,target_msgs_per_s,2500000.0,throughput_avg,0,total_batches,1537,total_ordered,1537,total_skipped,0,total_dups,0,atomic_fetch_add,1537,claimed_msgs,739297,total_lock_ns,61089,total_assign_ns,863324,p50_ns,850,p90_ns,1180,p99_ns,1960
brokers,1,clients_per_broker,1,message_size,1024,batch_size,481,pattern,ordered,gap_ratio,0.200,dup_ratio,0.020,target_msgs_per_s,2500000.0,throughput_avg,2496582,total_batches,807599,total_ordered,31144,total_skipped,1,total_dups,776455,atomic_fetch_add,31144,claimed_msgs,14980264,total_lock_ns,27997298,total_assign_ns,13114992,p50_ns,5673879,p90_ns,10529445,p99_ns,11904477
