Latency_us,CumulativeProbability,Metric
2725,0.09357798,append_submit_to_ack_batch_latency
2725,0.09541284,append_submit_to_ack_batch_latency
2725,0.09724771,append_submit_to_ack_batch_latency
2726,0.09908257,append_submit_to_ack_batch_latency
2726,0.10091743,append_submit_to_ack_batch_latency
2728,0.10275229,append_submit_to_ack_batch_latency
2729,0.10458716,append_submit_to_ack_batch_latency
2729,0.10642202,append_submit_to_ack_batch_latency
2729,0.10825688,append_submit_to_ack_batch_latency
2730,0.11009174,append_submit_to_ack_batch_latency
2735,0.11192661,append_submit_to_ack_batch_latency
2737,0.11376147,append_submit_to_ack_batch_latency
2738,0.11559633,append_submit_to_ack_batch_latency
2738,0.11743119,append_submit_to_ack_batch_latency
2739,0.11926606,append_submit_to_ack_batch_latency
2740,0.12110092,append_submit_to_ack_batch_latency
2740,0.12293578,append_submit_to_ack_batch_latency
2740,0.12477064,append_submit_to_ack_batch_latency
2740,0.12660550,append_submit_to_ack_batch_latency
2740,0.12844037,append_submit_to_ack_batch_latency
2740,0.13027523,append_submit_to_ack_batch_latency
2741,0.13211009,append_submit_to_ack_batch_latency
2742,0.13394495,append_submit_to_ack_batch_latency
2743,0.13577982,append_submit_to_ack_batch_latency
2744,0.13761468,append_submit_to_ack_batch_latency
2744,0.13944954,append_submit_to_ack_batch_latency
2746,0.14128440,append_submit_to_ack_batch_latency
2746,0.14311927,append_submit_to_ack_batch_latency
2746,0.14495413,append_submit_to_ack_batch_latency
2749,0.14678899,append_submit_to_ack_batch_latency
2750,0.14862385,append_submit_to_ack_batch_latency
2751,0.15045872,append_submit_to_ack_batch_latency
2773,0.15229358,append_submit_to_ack_batch_latency
2775,0.15412844,append_submit_to_ack_batch_latency
2778,0.15596330,append_submit_to_ack_batch_latency
2779,0.15779817,append_submit_to_ack_batch_latency
2779,0.15963303,append_submit_to_ack_batch_latency
2780,0.16146789,append_submit_to_ack_batch_latency
2781,0.16330275,append_submit_to_ack_batch_latency
2781,0.16513761,append_submit_to_ack_batch_latency
2781,0.16697248,append_submit_to_ack_batch_latency
2781,0.16880734,append_submit_to_ack_batch_latency
2781,0.17064220,append_submit_to_ack_batch_latency
2781,0.17247706,append_submit_to_ack_batch_latency
2781,0.17431193,append_submit_to_ack_batch_latency
2783,0.17614679,append_submit_to_ack_batch_latency
2783,0.17798165,append_submit_to_ack_batch_latency
2784,0.17981651,append_submit_to_ack_batch_latency
2785,0.18165138,append_submit_to_ack_batch_latency
2786,0.18348624,append_submit_to_ack_batch_latency
2786,0.18532110,append_submit_to_ack_batch_latency
2787,0.18715596,append_submit_to_ack_batch_latency
2787,0.18899083,append_submit_to_ack_batch_latency
2787,0.19082569,append_submit_to_ack_batch_latency
2787,0.19266055,append_submit_to_ack_batch_latency
2787,0.19449541,append_submit_to_ack_batch_latency
2787,0.19633028,append_submit_to_ack_batch_latency
2788,0.19816514,append_submit_to_ack_batch_latency
2788,0.20000000,append_submit_to_ack_batch_latency
2790,0.20183486,append_submit_to_ack_batch_latency
2791,0.20366972,append_submit_to_ack_batch_latency
2791,0.20550459,append_submit_to_ack_batch_latency
2793,0.20733945,append_submit_to_ack_batch_latency
2794,0.20917431,append_submit_to_ack_batch_latency
2796,0.21100917,append_submit_to_ack_batch_latency
2796,0.21284404,append_submit_to_ack_batch_latency
2798,0.21467890,append_submit_to_ack_batch_latency
2798,0.21651376,append_submit_to_ack_batch_latency
2798,0.21834862,append_submit_to_ack_batch_latency
2799,0.22018349,append_submit_to_ack_batch_latency
2799,0.22201835,append_submit_to_ack_batch_latency
2800,0.22385321,append_submit_to_ack_batch_latency
2801,0.22568807,append_submit_to_ack_batch_latency
2801,0.22752294,append_submit_to_ack_batch_latency
2803,0.22935780,append_submit_to_ack_batch_latency
2804,0.23119266,append_submit_to_ack_batch_latency
2804,0.23302752,append_submit_to_ack_batch_latency
2805,0.23486239,append_submit_to_ack_batch_latency
2806,0.23669725,append_submit_to_ack_batch_latency
2806,0.23853211,append_submit_to_ack_batch_latency
2806,0.24036697,append_submit_to_ack_batch_latency
2807,0.24220183,append_submit_to_ack_batch_latency
2810,0.24403670,append_submit_to_ack_batch_latency
2810,0.24587156,append_submit_to_ack_batch_latency
2811,0.24770642,append_submit_to_ack_batch_latency
2812,0.24954128,append_submit_to_ack_batch_latency
2813,0.25137615,append_submit_to_ack_batch_latency
2818,0.25321101,append_submit_to_ack_batch_latency
2821,0.25504587,append_submit_to_ack_batch_latency
2842,0.25688073,append_submit_to_ack_batch_latency
2844,0.25871560,append_submit_to_ack_batch_latency
2844,0.26055046,append_submit_to_ack_batch_latency
2845,0.26238532,append_submit_to_ack_batch_latency
2846,0.26422018,append_submit_to_ack_batch_latency
2847,0.26605505,append_submit_to_ack_batch_latency
2848,0.26788991,append_submit_to_ack_batch_latency
2848,0.26972477,append_submit_to_ack_batch_latency
2848,0.27155963,append_submit_to_ack_batch_latency
2849,0.27339450,append_submit_to_ack_batch_latency
2849,0.27522936,append_submit_to_ack_batch_latency
2849,0.27706422,append_submit_to_ack_batch_latency
2850,0.27889908,append_submit_to_ack_batch_latency
2850,0.28073394,append_submit_to_ack_batch_latency
2850,0.28256881,append_submit_to_ack_batch_latency
2850,0.28440367,append_submit_to_ack_batch_latency
2851,0.28623853,append_submit_to_ack_batch_latency
2851,0.28807339,append_submit_to_ack_batch_latency
2851,0.28990826,append_submit_to_ack_batch_latency
2854,0.29174312,append_submit_to_ack_batch_latency
2855,0.29357798,append_submit_to_ack_batch_latency
2856,0.29541284,append_submit_to_ack_batch_latency
2856,0.29724771,append_submit_to_ack_batch_latency
2857,0.29908257,append_submit_to_ack_batch_latency
2858,0.30091743,append_submit_to_ack_batch_latency
2858,0.30275229,append_submit_to_ack_batch_latency
2858,0.30458716,append_submit_to_ack_batch_latency
2858,0.30642202,append_submit_to_ack_batch_latency
2858,0.30825688,append_submit_to_ack_batch_latency
2859,0.31009174,append_submit_to_ack_batch_latency
2860,0.31192661,append_submit_to_ack_batch_latency
2862,0.31376147,append_submit_to_ack_batch_latency
2863,0.31559633,append_submit_to_ack_batch_latency
2865,0.31743119,append_submit_to_ack_batch_latency
2866,0.31926606,append_submit_to_ack_batch_latency
2868,0.32110092,append_submit_to_ack_batch_latency
2868,0.32293578,append_submit_to_ack_batch_latency
2868,0.32477064,append_submit_to_ack_batch_latency
2869,0.32660550,append_submit_to_ack_batch_latency
2869,0.32844037,append_submit_to_ack_batch_latency
2871,0.33027523,append_submit_to_ack_batch_latency
2871,0.33211009,append_submit_to_ack_batch_latency
2873,0.33394495,append_submit_to_ack_batch_latency
2873,0.33577982,append_submit_to_ack_batch_latency
2873,0.33761468,append_submit_to_ack_batch_latency
2874,0.33944954,append_submit_to_ack_batch_latency
2874,0.34128440,append_submit_to_ack_batch_latency
2875,0.34311927,append_submit_to_ack_batch_latency
2875,0.34495413,append_submit_to_ack_batch_latency
2875,0.34678899,append_submit_to_ack_batch_latency
2877,0.34862385,append_submit_to_ack_batch_latency
2877,0.35045872,append_submit_to_ack_batch_latency
2878,0.35229358,append_submit_to_ack_batch_latency
2879,0.35412844,append_submit_to_ack_batch_latency
2880,0.35596330,append_submit_to_ack_batch_latency
2881,0.35779817,append_submit_to_ack_batch_latency
2884,0.35963303,append_submit_to_ack_batch_latency
2900,0.36146789,append_submit_to_ack_batch_latency
2904,0.36330275,append_submit_to_ack_batch_latency
2904,0.36513761,append_submit_to_ack_batch_latency
2905,0.36697248,append_submit_to_ack_batch_latency
2905,0.36880734,append_submit_to_ack_batch_latency
2907,0.37064220,append_submit_to_ack_batch_latency
2908,0.37247706,append_submit_to_ack_batch_latency
2909,0.37431193,append_submit_to_ack_batch_latency
2909,0.37614679,append_submit_to_ack_batch_latency
2910,0.37798165,append_submit_to_ack_batch_latency
2910,0.37981651,append_submit_to_ack_batch_latency
2911,0.38165138,append_submit_to_ack_batch_latency
2911,0.38348624,append_submit_to_ack_batch_latency
2911,0.38532110,append_submit_to_ack_batch_latency
2911,0.38715596,append_submit_to_ack_batch_latency
2912,0.38899083,append_submit_to_ack_batch_latency
2912,0.39082569,append_submit_to_ack_batch_latency
2913,0.39266055,append_submit_to_ack_batch_latency
2914,0.39449541,append_submit_to_ack_batch_latency
2914,0.39633028,append_submit_to_ack_batch_latency
2914,0.39816514,append_submit_to_ack_batch_latency
2915,0.40000000,append_submit_to_ack_batch_latency
2915,0.40183486,append_submit_to_ack_batch_latency
2915,0.40366972,append_submit_to_ack_batch_latency
2915,0.40550459,append_submit_to_ack_batch_latency
2915,0.40733945,append_submit_to_ack_batch_latency
2916,0.40917431,append_submit_to_ack_batch_latency
2916,0.41100917,append_submit_to_ack_batch_latency
2916,0.41284404,append_submit_to_ack_batch_latency
2917,0.41467890,append_submit_to_ack_batch_latency
2917,0.41651376,append_submit_to_ack_batch_latency
2918,0.41834862,append_submit_to_ack_batch_latency
2919,0.42018349,append_submit_to_ack_batch_latency
2919,0.42201835,append_submit_to_ack_batch_latency
2919,0.42385321,append_submit_to_ack_batch_latency
2920,0.42568807,append_submit_to_ack_batch_latency
2920,0.42752294,append_submit_to_ack_batch_latency
2920,0.42935780,append_submit_to_ack_batch_latency
2920,0.43119266,append_submit_to_ack_batch_latency
2920,0.43302752,append_submit_to_ack_batch_latency
2921,0.43486239,append_submit_to_ack_batch_latency
2921,0.43669725,append_submit_to_ack_batch_latency
2924,0.43853211,append_submit_to_ack_batch_latency
2925,0.44036697,append_submit_to_ack_batch_latency
2925,0.44220183,append_submit_to_ack_batch_latency
2925,0.44403670,append_submit_to_ack_batch_latency
2926,0.44587156,append_submit_to_ack_batch_latency
2927,0.44770642,append_submit_to_ack_batch_latency
2928,0.44954128,append_submit_to_ack_batch_latency
2928,0.45137615,append_submit_to_ack_batch_latency
2929,0.45321101,append_submit_to_ack_batch_latency
2929,0.45504587,append_submit_to_ack_batch_latency
2929,0.45688073,append_submit_to_ack_batch_latency
2932,0.45871560,append_submit_to_ack_batch_latency
2932,0.46055046,append_submit_to_ack_batch_latency
2932,0.46238532,append_submit_to_ack_batch_latency
2933,0.46422018,append_submit_to_ack_batch_latency
2933,0.46605505,append_submit_to_ack_batch_latency
2933,0.46788991,append_submit_to_ack_batch_latency
2933,0.46972477,append_submit_to_ack_batch_latency
2935,0.47155963,append_submit_to_ack_batch_latency
2935,0.47339450,append_submit_to_ack_batch_latency
2935,0.47522936,append_submit_to_ack_batch_latency
2936,0.47706422,append_submit_to_ack_batch_latency
2936,0.47889908,append_submit_to_ack_batch_latency
2936,0.48073394,append_submit_to_ack_batch_latency
2936,0.48256881,append_submit_to_ack_batch_latency
2937,0.48440367,append_submit_to_ack_batch_latency
2937,0.48623853,append_submit_to_ack_batch_latency
2938,0.48807339,append_submit_to_ack_batch_latency
2939,0.48990826,append_submit_to_ack_batch_latency
2940,0.49174312,append_submit_to_ack_batch_latency
2940,0.49357798,append_submit_to_ack_batch_latency
2941,0.49541284,append_submit_to_ack_batch_latency
2942,0.49724771,append_submit_to_ack_batch_latency
2942,0.49908257,append_submit_to_ack_batch_latency
2945,0.50091743,append_submit_to_ack_batch_latency
2954,0.50275229,append_submit_to_ack_batch_latency
2970,0.50458716,append_submit_to_ack_batch_latency
2971,0.50642202,append_submit_to_ack_batch_latency
2971,0.50825688,append_submit_to_ack_batch_latency
2974,0.51009174,append_submit_to_ack_batch_latency
2974,0.51192661,append_submit_to_ack_batch_latency
2975,0.51376147,append_submit_to_ack_batch_latency
2975,0.51559633,append_submit_to_ack_batch_latency
2975,0.51743119,append_submit_to_ack_batch_latency
2976,0.51926606,append_submit_to_ack_batch_latency
2976,0.52110092,append_submit_to_ack_batch_latency
2976,0.52293578,append_submit_to_ack_batch_latency
2976,0.52477064,append_submit_to_ack_batch_latency
2976,0.52660550,append_submit_to_ack_batch_latency
2976,0.52844037,append_submit_to_ack_batch_latency
2977,0.53027523,append_submit_to_ack_batch_latency
2977,0.53211009,append_submit_to_ack_batch_latency
2977,0.53394495,append_submit_to_ack_batch_latency
2977,0.53577982,append_submit_to_ack_batch_latency
2978,0.53761468,append_submit_to_ack_batch_latency
2980,0.53944954,append_submit_to_ack_batch_latency
2980,0.54128440,append_submit_to_ack_batch_latency
2980,0.54311927,append_submit_to_ack_batch_latency
2980,0.54495413,append_submit_to_ack_batch_latency
2981,0.54678899,append_submit_to_ack_batch_latency
2981,0.54862385,append_submit_to_ack_batch_latency
2982,0.55045872,append_submit_to_ack_batch_latency
2982,0.55229358,append_submit_to_ack_batch_latency
2982,0.55412844,append_submit_to_ack_batch_latency
2982,0.55596330,append_submit_to_ack_batch_latency
2983,0.55779817,append_submit_to_ack_batch_latency
2983,0.55963303,append_submit_to_ack_batch_latency
2983,0.56146789,append_submit_to_ack_batch_latency
2984,0.56330275,append_submit_to_ack_batch_latency
2984,0.56513761,append_submit_to_ack_batch_latency
2984,0.56697248,append_submit_to_ack_batch_latency
2985,0.56880734,append_submit_to_ack_batch_latency
2985,0.57064220,append_submit_to_ack_batch_latency
2985,0.57247706,append_submit_to_ack_batch_latency
2985,0.57431193,append_submit_to_ack_batch_latency
2985,0.57614679,append_submit_to_ack_batch_latency
2986,0.57798165,append_submit_to_ack_batch_latency
2986,0.57981651,append_submit_to_ack_batch_latency
2986,0.58165138,append_submit_to_ack_batch_latency
2987,0.58348624,append_submit_to_ack_batch_latency
2987,0.58532110,append_submit_to_ack_batch_latency
2988,0.58715596,append_submit_to_ack_batch_latency
2988,0.58899083,append_submit_to_ack_batch_latency
2988,0.59082569,append_submit_to_ack_batch_latency
2988,0.59266055,append_submit_to_ack_batch_latency
2989,0.59449541,append_submit_to_ack_batch_latency
2989,0.59633028,append_submit_to_ack_batch_latency
2990,0.59816514,append_submit_to_ack_batch_latency
2990,0.60000000,append_submit_to_ack_batch_latency
2991,0.60183486,append_submit_to_ack_batch_latency
2992,0.60366972,append_submit_to_ack_batch_latency
2993,0.60550459,append_submit_to_ack_batch_latency
2993,0.60733945,append_submit_to_ack_batch_latency
2993,0.60917431,append_submit_to_ack_batch_latency
2993,0.61100917,append_submit_to_ack_batch_latency
2994,0.61284404,append_submit_to_ack_batch_latency
2994,0.61467890,append_submit_to_ack_batch_latency
2994,0.61651376,append_submit_to_ack_batch_latency
2995,0.61834862,append_submit_to_ack_batch_latency
2995,0.62018349,append_submit_to_ack_batch_latency
2996,0.62201835,append_submit_to_ack_batch_latency
2997,0.62385321,append_submit_to_ack_batch_latency
2997,0.62568807,append_submit_to_ack_batch_latency
2998,0.62752294,append_submit_to_ack_batch_latency
2999,0.62935780,append_submit_to_ack_batch_latency
2999,0.63119266,append_submit_to_ack_batch_latency
2999,0.63302752,append_submit_to_ack_batch_latency
2999,0.63486239,append_submit_to_ack_batch_latency
3000,0.63669725,append_submit_to_ack_batch_latency
3000,0.63853211,append_submit_to_ack_batch_latency
3000,0.64036697,append_submit_to_ack_batch_latency
3001,0.64220183,append_submit_to_ack_batch_latency
3001,0.64403670,append_submit_to_ack_batch_latency
3001,0.64587156,append_submit_to_ack_batch_latency
3003,0.64770642,append_submit_to_ack_batch_latency
3004,0.64954128,append_submit_to_ack_batch_latency
3006,0.65137615,append_submit_to_ack_batch_latency
3006,0.65321101,append_submit_to_ack_batch_latency
3007,0.65504587,append_submit_to_ack_batch_latency
3008,0.65688073,append_submit_to_ack_batch_latency
3008,0.65871560,append_submit_to_ack_batch_latency
3009,0.66055046,append_submit_to_ack_batch_latency
3011,0.66238532,append_submit_to_ack_batch_latency
3011,0.66422018,append_submit_to_ack_batch_latency
3011,0.66605505,append_submit_to_ack_batch_latency
3013,0.66788991,append_submit_to_ack_batch_latency
3039,0.66972477,append_submit_to_ack_batch_latency
3040,0.67155963,append_submit_to_ack_batch_latency
3040,0.67339450,append_submit_to_ack_batch_latency
3040,0.67522936,append_submit_to_ack_batch_latency
3041,0.67706422,append_submit_to_ack_batch_latency
3041,0.67889908,append_submit_to_ack_batch_latency
3041,0.68073394,append_submit_to_ack_batch_latency
3041,0.68256881,append_submit_to_ack_batch_latency
3042,0.68440367,append_submit_to_ack_batch_latency
3042,0.68623853,append_submit_to_ack_batch_latency
3042,0.68807339,append_submit_to_ack_batch_latency
3042,0.68990826,append_submit_to_ack_batch_latency
3042,0.69174312,append_submit_to_ack_batch_latency
3043,0.69357798,append_submit_to_ack_batch_latency
3043,0.69541284,append_submit_to_ack_batch_latency
3043,0.69724771,append_submit_to_ack_batch_latency
3043,0.69908257,append_submit_to_ack_batch_latency
3043,0.70091743,append_submit_to_ack_batch_latency
3043,0.70275229,append_submit_to_ack_batch_latency
3044,0.70458716,append_submit_to_ack_batch_latency
3044,0.70642202,append_submit_to_ack_batch_latency
3044,0.70825688,append_submit_to_ack_batch_latency
3044,0.71009174,append_submit_to_ack_batch_latency
3045,0.71192661,append_submit_to_ack_batch_latency
3045,0.71376147,append_submit_to_ack_batch_latency
3045,0.71559633,append_submit_to_ack_batch_latency
3046,0.71743119,append_submit_to_ack_batch_latency
3046,0.71926606,append_submit_to_ack_batch_latency
3047,0.72110092,append_submit_to_ack_batch_latency
3047,0.72293578,append_submit_to_ack_batch_latency
3047,0.72477064,append_submit_to_ack_batch_latency
3047,0.72660550,append_submit_to_ack_batch_latency
3047,0.72844037,append_submit_to_ack_batch_latency
3048,0.73027523,append_submit_to_ack_batch_latency
3048,0.73211009,append_submit_to_ack_batch_latency
3048,0.73394495,append_submit_to_ack_batch_latency
3049,0.73577982,append_submit_to_ack_batch_latency
3049,0.73761468,append_submit_to_ack_batch_latency
3049,0.73944954,append_submit_to_ack_batch_latency
3050,0.74128440,append_submit_to_ack_batch_latency
3050,0.74311927,append_submit_to_ack_batch_latency
3050,0.74495413,append_submit_to_ack_batch_latency
3050,0.74678899,append_submit_to_ack_batch_latency
3050,0.74862385,append_submit_to_ack_batch_latency
3051,0.75045872,append_submit_to_ack_batch_latency
3051,0.75229358,append_submit_to_ack_batch_latency
3052,0.75412844,append_submit_to_ack_batch_latency
3052,0.75596330,append_submit_to_ack_batch_latency
3052,0.75779817,append_submit_to_ack_batch_latency
3052,0.75963303,append_submit_to_ack_batch_latency
3052,0.76146789,append_submit_to_ack_batch_latency
3052,0.76330275,append_submit_to_ack_batch_latency
3052,0.76513761,append_submit_to_ack_batch_latency
3053,0.76697248,append_submit_to_ack_batch_latency
3054,0.76880734,append_submit_to_ack_batch_latency
3054,0.77064220,append_submit_to_ack_batch_latency
3055,0.77247706,append_submit_to_ack_batch_latency
3055,0.77431193,append_submit_to_ack_batch_latency
3056,0.77614679,append_submit_to_ack_batch_latency
3056,0.77798165,append_submit_to_ack_batch_latency
3056,0.77981651,append_submit_to_ack_batch_latency
3057,0.78165138,append_submit_to_ack_batch_latency
3057,0.78348624,append_submit_to_ack_batch_latency
3058,0.78532110,append_submit_to_ack_batch_latency
3060,0.78715596,append_submit_to_ack_batch_latency
3060,0.78899083,append_submit_to_ack_batch_latency
3060,0.79082569,append_submit_to_ack_batch_latency
3061,0.79266055,append_submit_to_ack_batch_latency
3061,0.79449541,append_submit_to_ack_batch_latency
3062,0.79633028,append_submit_to_ack_batch_latency
3063,0.79816514,append_submit_to_ack_batch_latency
3063,0.80000000,append_submit_to_ack_batch_latency
3063,0.80183486,append_submit_to_ack_batch_latency
3063,0.80366972,append_submit_to_ack_batch_latency
3063,0.80550459,append_submit_to_ack_batch_latency
3063,0.80733945,append_submit_to_ack_batch_latency
3064,0.80917431,append_submit_to_ack_batch_latency
3064,0.81100917,append_submit_to_ack_batch_latency
3065,0.81284404,append_submit_to_ack_batch_latency
3065,0.81467890,append_submit_to_ack_batch_latency
3065,0.81651376,append_submit_to_ack_batch_latency
3065,0.81834862,append_submit_to_ack_batch_latency
3066,0.82018349,append_submit_to_ack_batch_latency
3066,0.82201835,append_submit_to_ack_batch_latency
3066,0.82385321,append_submit_to_ack_batch_latency
3066,0.82568807,append_submit_to_ack_batch_latency
3067,0.82752294,append_submit_to_ack_batch_latency
3068,0.82935780,append_submit_to_ack_batch_latency
3070,0.83119266,append_submit_to_ack_batch_latency
3070,0.83302752,append_submit_to_ack_batch_latency
3070,0.83486239,append_submit_to_ack_batch_latency
3071,0.83669725,append_submit_to_ack_batch_latency
3071,0.83853211,append_submit_to_ack_batch_latency
3072,0.84036697,append_submit_to_ack_batch_latency
3072,0.84220183,append_submit_to_ack_batch_latency
3073,0.84403670,append_submit_to_ack_batch_latency
3073,0.84587156,append_submit_to_ack_batch_latency
3075,0.84770642,append_submit_to_ack_batch_latency
3078,0.84954128,append_submit_to_ack_batch_latency
3101,0.85137615,append_submit_to_ack_batch_latency
3101,0.85321101,append_submit_to_ack_batch_latency
3102,0.85504587,append_submit_to_ack_batch_latency
3104,0.85688073,append_submit_to_ack_batch_latency
3104,0.85871560,append_submit_to_ack_batch_latency
3104,0.86055046,append_submit_to_ack_batch_latency
3105,0.86238532,append_submit_to_ack_batch_latency
3105,0.86422018,append_submit_to_ack_batch_latency
3106,0.86605505,append_submit_to_ack_batch_latency
3106,0.86788991,append_submit_to_ack_batch_latency
3107,0.86972477,append_submit_to_ack_batch_latency
3107,0.87155963,append_submit_to_ack_batch_latency
3107,0.87339450,append_submit_to_ack_batch_latency
3108,0.87522936,append_submit_to_ack_batch_latency
3110,0.87706422,append_submit_to_ack_batch_latency
3110,0.87889908,append_submit_to_ack_batch_latency
3111,0.88073394,append_submit_to_ack_batch_latency
3111,0.88256881,append_submit_to_ack_batch_latency
3112,0.88440367,append_submit_to_ack_batch_latency
3112,0.88623853,append_submit_to_ack_batch_latency
3112,0.88807339,append_submit_to_ack_batch_latency
3114,0.88990826,append_submit_to_ack_batch_latency
3114,0.89174312,append_submit_to_ack_batch_latency
3117,0.89357798,append_submit_to_ack_batch_latency
3117,0.89541284,append_submit_to_ack_batch_latency
3118,0.89724771,append_submit_to_ack_batch_latency
3119,0.89908257,append_submit_to_ack_batch_latency
3121,0.90091743,append_submit_to_ack_batch_latency
3121,0.90275229,append_submit_to_ack_batch_latency
3122,0.90458716,append_submit_to_ack_batch_latency
3122,0.90642202,append_submit_to_ack_batch_latency
3123,0.90825688,append_submit_to_ack_batch_latency
3123,0.91009174,append_submit_to_ack_batch_latency
3124,0.91192661,append_submit_to_ack_batch_latency
3124,0.91376147,append_submit_to_ack_batch_latency
3124,0.91559633,append_submit_to_ack_batch_latency
3124,0.91743119,append_submit_to_ack_batch_latency
3124,0.91926606,append_submit_to_ack_batch_latency
3126,0.92110092,append_submit_to_ack_batch_latency
3126,0.92293578,append_submit_to_ack_batch_latency
3126,0.92477064,append_submit_to_ack_batch_latency
3127,0.92660550,append_submit_to_ack_batch_latency
3127,0.92844037,append_submit_to_ack_batch_latency
3128,0.93027523,append_submit_to_ack_batch_latency
3129,0.93211009,append_submit_to_ack_batch_latency
3129,0.93394495,append_submit_to_ack_batch_latency
3130,0.93577982,append_submit_to_ack_batch_latency
3131,0.93761468,append_submit_to_ack_batch_latency
3134,0.93944954,append_submit_to_ack_batch_latency
3136,0.94128440,append_submit_to_ack_batch_latency
3138,0.94311927,append_submit_to_ack_batch_latency
3168,0.94495413,append_submit_to_ack_batch_latency
3173,0.94678899,append_submit_to_ack_batch_latency
3174,0.94862385,append_submit_to_ack_batch_latency
3174,0.95045872,append_submit_to_ack_batch_latency
3175,0.95229358,append_submit_to_ack_batch_latency
3178,0.95412844,append_submit_to_ack_batch_latency
3180,0.95596330,append_submit_to_ack_batch_latency
3180,0.95779817,append_submit_to_ack_batch_latency
3184,0.95963303,append_submit_to_ack_batch_latency
3184,0.96146789,append_submit_to_ack_batch_latency
3185,0.96330275,append_submit_to_ack_batch_latency
3187,0.96513761,append_submit_to_ack_batch_latency
3188,0.96697248,append_submit_to_ack_batch_latency
3189,0.96880734,append_submit_to_ack_batch_latency
3193,0.97064220,append_submit_to_ack_batch_latency
3193,0.97247706,append_submit_to_ack_batch_latency
3195,0.97431193,append_submit_to_ack_batch_latency
3196,0.97614679,append_submit_to_ack_batch_latency
3247,0.97798165,append_submit_to_ack_batch_latency
3248,0.97981651,append_submit_to_ack_batch_latency
3249,0.98165138,append_submit_to_ack_batch_latency
3250,0.98348624,append_submit_to_ack_batch_latency
3251,0.98532110,append_submit_to_ack_batch_latency
3255,0.98715596,append_submit_to_ack_batch_latency
3258,0.98899083,append_submit_to_ack_batch_latency
3265,0.99082569,append_submit_to_ack_batch_latency
3309,0.99266055,append_submit_to_ack_batch_latency
3312,0.99449541,append_submit_to_ack_batch_latency
3323,0.99633028,append_submit_to_ack_batch_latency
3526,0.99816514,append_submit_to_ack_batch_latency
3573,1.00000000,append_submit_to_ack_batch_latency
102,0.00183486,append_send_to_ack_batch_latency
102,0.00366972,append_send_to_ack_batch_latency
111,0.00550459,append_send_to_ack_batch_latency
113,0.00733945,append_send_to_ack_batch_latency
128,0.00917431,append_send_to_ack_batch_latency
132,0.01100917,append_send_to_ack_batch_latency
141,0.01284404,append_send_to_ack_batch_latency
141,0.01467890,append_send_to_ack_batch_latency
142,0.01651376,append_send_to_ack_batch_latency
148,0.01834862,append_send_to_ack_batch_latency
148,0.02018349,append_send_to_ack_batch_latency
149,0.02201835,append_send_to_ack_batch_latency
150,0.02385321,append_send_to_ack_batch_latency
151,0.02568807,append_send_to_ack_batch_latency
