Latency_us,CumulativeProbability,Metric
2822,0.17064220,append_submit_to_ack_batch_latency
2822,0.17247706,append_submit_to_ack_batch_latency
2823,0.17431193,append_submit_to_ack_batch_latency
2823,0.17614679,append_submit_to_ack_batch_latency
2823,0.17798165,append_submit_to_ack_batch_latency
2823,0.17981651,append_submit_to_ack_batch_latency
2823,0.18165138,append_submit_to_ack_batch_latency
2823,0.18348624,append_submit_to_ack_batch_latency
2823,0.18532110,append_submit_to_ack_batch_latency
2823,0.18715596,append_submit_to_ack_batch_latency
2824,0.18899083,append_submit_to_ack_batch_latency
2824,0.19082569,append_submit_to_ack_batch_latency
2824,0.19266055,append_submit_to_ack_batch_latency
2824,0.19449541,append_submit_to_ack_batch_latency
2824,0.19633028,append_submit_to_ack_batch_latency
2825,0.19816514,append_submit_to_ack_batch_latency
2825,0.20000000,append_submit_to_ack_batch_latency
2825,0.20183486,append_submit_to_ack_batch_latency
2825,0.20366972,append_submit_to_ack_batch_latency
2825,0.20550459,append_submit_to_ack_batch_latency
2826,0.20733945,append_submit_to_ack_batch_latency
2826,0.20917431,append_submit_to_ack_batch_latency
2827,0.21100917,append_submit_to_ack_batch_latency
2827,0.21284404,append_submit_to_ack_batch_latency
2827,0.21467890,append_submit_to_ack_batch_latency
2827,0.21651376,append_submit_to_ack_batch_latency
2828,0.21834862,append_submit_to_ack_batch_latency
2828,0.22018349,append_submit_to_ack_batch_latency
2829,0.22201835,append_submit_to_ack_batch_latency
2829,0.22385321,append_submit_to_ack_batch_latency
2830,0.22568807,append_submit_to_ack_batch_latency
2830,0.22752294,append_submit_to_ack_batch_latency
2831,0.22935780,append_submit_to_ack_batch_latency
2831,0.23119266,append_submit_to_ack_batch_latency
2832,0.23302752,append_submit_to_ack_batch_latency
2833,0.23486239,append_submit_to_ack_batch_latency
2834,0.23669725,append_submit_to_ack_batch_latency
2836,0.23853211,append_submit_to_ack_batch_latency
2838,0.24036697,append_submit_to_ack_batch_latency
2872,0.24220183,append_submit_to_ack_batch_latency
2872,0.24403670,append_submit_to_ack_batch_latency
2875,0.24587156,append_submit_to_ack_batch_latency
2879,0.24770642,append_submit_to_ack_batch_latency
2879,0.24954128,append_submit_to_ack_batch_latency
2879,0.25137615,append_submit_to_ack_batch_latency
2881,0.25321101,append_submit_to_ack_batch_latency
2881,0.25504587,append_submit_to_ack_batch_latency
2881,0.25688073,append_submit_to_ack_batch_latency
2881,0.25871560,append_submit_to_ack_batch_latency
2882,0.26055046,append_submit_to_ack_batch_latency
2882,0.26238532,append_submit_to_ack_batch_latency
2883,0.26422018,append_submit_to_ack_batch_latency
2883,0.26605505,append_submit_to_ack_batch_latency
2883,0.26788991,append_submit_to_ack_batch_latency
2884,0.26972477,append_submit_to_ack_batch_latency
2884,0.27155963,append_submit_to_ack_batch_latency
2884,0.27339450,append_submit_to_ack_batch_latency
2884,0.27522936,append_submit_to_ack_batch_latency
2885,0.27706422,append_submit_to_ack_batch_latency
2885,0.27889908,append_submit_to_ack_batch_latency
2885,0.28073394,append_submit_to_ack_batch_latency
2885,0.28256881,append_submit_to_ack_batch_latency
2886,0.28440367,append_submit_to_ack_batch_latency
2886,0.28623853,append_submit_to_ack_batch_latency
2886,0.28807339,append_submit_to_ack_batch_latency
2886,0.28990826,append_submit_to_ack_batch_latency
2886,0.29174312,append_submit_to_ack_batch_latency
2887,0.29357798,append_submit_to_ack_batch_latency
2887,0.29541284,append_submit_to_ack_batch_latency
2887,0.29724771,append_submit_to_ack_batch_latency
2887,0.29908257,append_submit_to_ack_batch_latency
2887,0.30091743,append_submit_to_ack_batch_latency
2887,0.30275229,append_submit_to_ack_batch_latency
2887,0.30458716,append_submit_to_ack_batch_latency
2887,0.30642202,append_submit_to_ack_batch_latency
2888,0.30825688,append_submit_to_ack_batch_latency
2888,0.31009174,append_submit_to_ack_batch_latency
2888,0.31192661,append_submit_to_ack_batch_latency
2888,0.31376147,append_submit_to_ack_batch_latency
2889,0.31559633,append_submit_to_ack_batch_latency
2889,0.31743119,append_submit_to_ack_batch_latency
2889,0.31926606,append_submit_to_ack_batch_latency
2890,0.32110092,append_submit_to_ack_batch_latency
2890,0.32293578,append_submit_to_ack_batch_latency
2890,0.32477064,append_submit_to_ack_batch_latency
2890,0.32660550,append_submit_to_ack_batch_latency
2890,0.32844037,append_submit_to_ack_batch_latency
2891,0.33027523,append_submit_to_ack_batch_latency
2891,0.33211009,append_submit_to_ack_batch_latency
2891,0.33394495,append_submit_to_ack_batch_latency
2891,0.33577982,append_submit_to_ack_batch_latency
2892,0.33761468,append_submit_to_ack_batch_latency
2893,0.33944954,append_submit_to_ack_batch_latency
2894,0.34128440,append_submit_to_ack_batch_latency
2894,0.34311927,append_submit_to_ack_batch_latency
2895,0.34495413,append_submit_to_ack_batch_latency
2896,0.34678899,append_submit_to_ack_batch_latency
2896,0.34862385,append_submit_to_ack_batch_latency
2897,0.35045872,append_submit_to_ack_batch_latency
2897,0.35229358,append_submit_to_ack_batch_latency
2898,0.35412844,append_submit_to_ack_batch_latency
2898,0.35596330,append_submit_to_ack_batch_latency
2899,0.35779817,append_submit_to_ack_batch_latency
2900,0.35963303,append_submit_to_ack_batch_latency
2900,0.36146789,append_submit_to_ack_batch_latency
2900,0.36330275,append_submit_to_ack_batch_latency
2901,0.36513761,append_submit_to_ack_batch_latency
2901,0.36697248,append_submit_to_ack_batch_latency
2901,0.36880734,append_submit_to_ack_batch_latency
2904,0.37064220,append_submit_to_ack_batch_latency
2905,0.37247706,append_submit_to_ack_batch_latency
2905,0.37431193,append_submit_to_ack_batch_latency
2905,0.37614679,append_submit_to_ack_batch_latency
2905,0.37798165,append_submit_to_ack_batch_latency
2944,0.37981651,append_submit_to_ack_batch_latency
2945,0.38165138,append_submit_to_ack_batch_latency
2946,0.38348624,append_submit_to_ack_batch_latency
2947,0.38532110,append_submit_to_ack_batch_latency
2947,0.38715596,append_submit_to_ack_batch_latency
2947,0.38899083,append_submit_to_ack_batch_latency
2948,0.39082569,append_submit_to_ack_batch_latency
2949,0.39266055,append_submit_to_ack_batch_latency
2950,0.39449541,append_submit_to_ack_batch_latency
2950,0.39633028,append_submit_to_ack_batch_latency
2950,0.39816514,append_submit_to_ack_batch_latency
2951,0.40000000,append_submit_to_ack_batch_latency
2951,0.40183486,append_submit_to_ack_batch_latency
2952,0.40366972,append_submit_to_ack_batch_latency
2953,0.40550459,append_submit_to_ack_batch_latency
2953,0.40733945,append_submit_to_ack_batch_latency
2954,0.40917431,append_submit_to_ack_batch_latency
2954,0.41100917,append_submit_to_ack_batch_latency
2955,0.41284404,append_submit_to_ack_batch_latency
2956,0.41467890,append_submit_to_ack_batch_latency
2956,0.41651376,append_submit_to_ack_batch_latency
2956,0.41834862,append_submit_to_ack_batch_latency
2956,0.42018349,append_submit_to_ack_batch_latency
2956,0.42201835,append_submit_to_ack_batch_latency
2956,0.42385321,append_submit_to_ack_batch_latency
2957,0.42568807,append_submit_to_ack_batch_latency
2957,0.42752294,append_submit_to_ack_batch_latency
2957,0.42935780,append_submit_to_ack_batch_latency
2958,0.43119266,append_submit_to_ack_batch_latency
2959,0.43302752,append_submit_to_ack_batch_latency
2960,0.43486239,append_submit_to_ack_batch_latency
2960,0.43669725,append_submit_to_ack_batch_latency
2960,0.43853211,append_submit_to_ack_batch_latency
2960,0.44036697,append_submit_to_ack_batch_latency
2960,0.44220183,append_submit_to_ack_batch_latency
2960,0.44403670,append_submit_to_ack_batch_latency
2961,0.44587156,append_submit_to_ack_batch_latency
2961,0.44770642,append_submit_to_ack_batch_latency
2961,0.44954128,append_submit_to_ack_batch_latency
2962,0.45137615,append_submit_to_ack_batch_latency
2962,0.45321101,append_submit_to_ack_batch_latency
2962,0.45504587,append_submit_to_ack_batch_latency
2963,0.45688073,append_submit_to_ack_batch_latency
2963,0.45871560,append_submit_to_ack_batch_latency
2963,0.46055046,append_submit_to_ack_batch_latency
2964,0.46238532,append_submit_to_ack_batch_latency
2964,0.46422018,append_submit_to_ack_batch_latency
2965,0.46605505,append_submit_to_ack_batch_latency
2965,0.46788991,append_submit_to_ack_batch_latency
2966,0.46972477,append_submit_to_ack_batch_latency
2966,0.47155963,append_submit_to_ack_batch_latency
2967,0.47339450,append_submit_to_ack_batch_latency
2968,0.47522936,append_submit_to_ack_batch_latency
2968,0.47706422,append_submit_to_ack_batch_latency
2968,0.47889908,append_submit_to_ack_batch_latency
2971,0.48073394,append_submit_to_ack_batch_latency
2973,0.48256881,append_submit_to_ack_batch_latency
2973,0.48440367,append_submit_to_ack_batch_latency
2981,0.48623853,append_submit_to_ack_batch_latency
3014,0.48807339,append_submit_to_ack_batch_latency
3014,0.48990826,append_submit_to_ack_batch_latency
3014,0.49174312,append_submit_to_ack_batch_latency
3015,0.49357798,append_submit_to_ack_batch_latency
3017,0.49541284,append_submit_to_ack_batch_latency
3017,0.49724771,append_submit_to_ack_batch_latency
3017,0.49908257,append_submit_to_ack_batch_latency
3017,0.50091743,append_submit_to_ack_batch_latency
3018,0.50275229,append_submit_to_ack_batch_latency
3018,0.50458716,append_submit_to_ack_batch_latency
3018,0.50642202,append_submit_to_ack_batch_latency
3018,0.50825688,append_submit_to_ack_batch_latency
3018,0.51009174,append_submit_to_ack_batch_latency
3019,0.51192661,append_submit_to_ack_batch_latency
3019,0.51376147,append_submit_to_ack_batch_latency
3020,0.51559633,append_submit_to_ack_batch_latency
3020,0.51743119,append_submit_to_ack_batch_latency
3020,0.51926606,append_submit_to_ack_batch_latency
3021,0.52110092,append_submit_to_ack_batch_latency
3021,0.52293578,append_submit_to_ack_batch_latency
3022,0.52477064,append_submit_to_ack_batch_latency
3022,0.52660550,append_submit_to_ack_batch_latency
3023,0.52844037,append_submit_to_ack_batch_latency
3023,0.53027523,append_submit_to_ack_batch_latency
3023,0.53211009,append_submit_to_ack_batch_latency
3023,0.53394495,append_submit_to_ack_batch_latency
3024,0.53577982,append_submit_to_ack_batch_latency
3024,0.53761468,append_submit_to_ack_batch_latency
3024,0.53944954,append_submit_to_ack_batch_latency
3024,0.54128440,append_submit_to_ack_batch_latency
3024,0.54311927,append_submit_to_ack_batch_latency
3024,0.54495413,append_submit_to_ack_batch_latency
3025,0.54678899,append_submit_to_ack_batch_latency
3025,0.54862385,append_submit_to_ack_batch_latency
3025,0.55045872,append_submit_to_ack_batch_latency
3026,0.55229358,append_submit_to_ack_batch_latency
3027,0.55412844,append_submit_to_ack_batch_latency
3027,0.55596330,append_submit_to_ack_batch_latency
3029,0.55779817,append_submit_to_ack_batch_latency
3029,0.55963303,append_submit_to_ack_batch_latency
3029,0.56146789,append_submit_to_ack_batch_latency
3029,0.56330275,append_submit_to_ack_batch_latency
3030,0.56513761,append_submit_to_ack_batch_latency
3030,0.56697248,append_submit_to_ack_batch_latency
3031,0.56880734,append_submit_to_ack_batch_latency
3031,0.57064220,append_submit_to_ack_batch_latency
3031,0.57247706,append_submit_to_ack_batch_latency
3031,0.57431193,append_submit_to_ack_batch_latency
3032,0.57614679,append_submit_to_ack_batch_latency
3032,0.57798165,append_submit_to_ack_batch_latency
3032,0.57981651,append_submit_to_ack_batch_latency
3033,0.58165138,append_submit_to_ack_batch_latency
3034,0.58348624,append_submit_to_ack_batch_latency
3035,0.58532110,append_submit_to_ack_batch_latency
3035,0.58715596,append_submit_to_ack_batch_latency
3036,0.58899083,append_submit_to_ack_batch_latency
3037,0.59082569,append_submit_to_ack_batch_latency
3037,0.59266055,append_submit_to_ack_batch_latency
3039,0.59449541,append_submit_to_ack_batch_latency
3039,0.59633028,append_submit_to_ack_batch_latency
3039,0.59816514,append_submit_to_ack_batch_latency
3040,0.60000000,append_submit_to_ack_batch_latency
3042,0.60183486,append_submit_to_ack_batch_latency
3042,0.60366972,append_submit_to_ack_batch_latency
3044,0.60550459,append_submit_to_ack_batch_latency
3045,0.60733945,append_submit_to_ack_batch_latency
3045,0.60917431,append_submit_to_ack_batch_latency
3053,0.61100917,append_submit_to_ack_batch_latency
3076,0.61284404,append_submit_to_ack_batch_latency
3083,0.61467890,append_submit_to_ack_batch_latency
3087,0.61651376,append_submit_to_ack_batch_latency
3088,0.61834862,append_submit_to_ack_batch_latency
3088,0.62018349,append_submit_to_ack_batch_latency
3088,0.62201835,append_submit_to_ack_batch_latency
3088,0.62385321,append_submit_to_ack_batch_latency
3088,0.62568807,append_submit_to_ack_batch_latency
3089,0.62752294,append_submit_to_ack_batch_latency
3089,0.62935780,append_submit_to_ack_batch_latency
3089,0.63119266,append_submit_to_ack_batch_latency
3091,0.63302752,append_submit_to_ack_batch_latency
3091,0.63486239,append_submit_to_ack_batch_latency
3092,0.63669725,append_submit_to_ack_batch_latency
3093,0.63853211,append_submit_to_ack_batch_latency
3093,0.64036697,append_submit_to_ack_batch_latency
3093,0.64220183,append_submit_to_ack_batch_latency
3094,0.64403670,append_submit_to_ack_batch_latency
3094,0.64587156,append_submit_to_ack_batch_latency
3094,0.64770642,append_submit_to_ack_batch_latency
3095,0.64954128,append_submit_to_ack_batch_latency
3095,0.65137615,append_submit_to_ack_batch_latency
3095,0.65321101,append_submit_to_ack_batch_latency
3096,0.65504587,append_submit_to_ack_batch_latency
3096,0.65688073,append_submit_to_ack_batch_latency
3096,0.65871560,append_submit_to_ack_batch_latency
3096,0.66055046,append_submit_to_ack_batch_latency
3096,0.66238532,append_submit_to_ack_batch_latency
3096,0.66422018,append_submit_to_ack_batch_latency
3097,0.66605505,append_submit_to_ack_batch_latency
3098,0.66788991,append_submit_to_ack_batch_latency
3098,0.66972477,append_submit_to_ack_batch_latency
3098,0.67155963,append_submit_to_ack_batch_latency
3098,0.67339450,append_submit_to_ack_batch_latency
3098,0.67522936,append_submit_to_ack_batch_latency
3098,0.67706422,append_submit_to_ack_batch_latency
3098,0.67889908,append_submit_to_ack_batch_latency
3099,0.68073394,append_submit_to_ack_batch_latency
3100,0.68256881,append_submit_to_ack_batch_latency
3100,0.68440367,append_submit_to_ack_batch_latency
3100,0.68623853,append_submit_to_ack_batch_latency
3101,0.68807339,append_submit_to_ack_batch_latency
3101,0.68990826,append_submit_to_ack_batch_latency
3101,0.69174312,append_submit_to_ack_batch_latency
3102,0.69357798,append_submit_to_ack_batch_latency
3102,0.69541284,append_submit_to_ack_batch_latency
3103,0.69724771,append_submit_to_ack_batch_latency
3103,0.69908257,append_submit_to_ack_batch_latency
3103,0.70091743,append_submit_to_ack_batch_latency
3103,0.70275229,append_submit_to_ack_batch_latency
3103,0.70458716,append_submit_to_ack_batch_latency
3104,0.70642202,append_submit_to_ack_batch_latency
3105,0.70825688,append_submit_to_ack_batch_latency
3105,0.71009174,append_submit_to_ack_batch_latency
3107,0.71192661,append_submit_to_ack_batch_latency
3108,0.71376147,append_submit_to_ack_batch_latency
3109,0.71559633,append_submit_to_ack_batch_latency
3110,0.71743119,append_submit_to_ack_batch_latency
3110,0.71926606,append_submit_to_ack_batch_latency
3111,0.72110092,append_submit_to_ack_batch_latency
3111,0.72293578,append_submit_to_ack_batch_latency
3112,0.72477064,append_submit_to_ack_batch_latency
3146,0.72660550,append_submit_to_ack_batch_latency
3148,0.72844037,append_submit_to_ack_batch_latency
3148,0.73027523,append_submit_to_ack_batch_latency
3149,0.73211009,append_submit_to_ack_batch_latency
3149,0.73394495,append_submit_to_ack_batch_latency
3150,0.73577982,append_submit_to_ack_batch_latency
3150,0.73761468,append_submit_to_ack_batch_latency
3151,0.73944954,append_submit_to_ack_batch_latency
3152,0.74128440,append_submit_to_ack_batch_latency
3153,0.74311927,append_submit_to_ack_batch_latency
3153,0.74495413,append_submit_to_ack_batch_latency
3153,0.74678899,append_submit_to_ack_batch_latency
3154,0.74862385,append_submit_to_ack_batch_latency
3154,0.75045872,append_submit_to_ack_batch_latency
3155,0.75229358,append_submit_to_ack_batch_latency
3156,0.75412844,append_submit_to_ack_batch_latency
3157,0.75596330,append_submit_to_ack_batch_latency
3157,0.75779817,append_submit_to_ack_batch_latency
3158,0.75963303,append_submit_to_ack_batch_latency
3158,0.76146789,append_submit_to_ack_batch_latency
3158,0.76330275,append_submit_to_ack_batch_latency
3159,0.76513761,append_submit_to_ack_batch_latency
3159,0.76697248,append_submit_to_ack_batch_latency
3159,0.76880734,append_submit_to_ack_batch_latency
3159,0.77064220,append_submit_to_ack_batch_latency
3159,0.77247706,append_submit_to_ack_batch_latency
3159,0.77431193,append_submit_to_ack_batch_latency
3160,0.77614679,append_submit_to_ack_batch_latency
3160,0.77798165,append_submit_to_ack_batch_latency
3161,0.77981651,append_submit_to_ack_batch_latency
3161,0.78165138,append_submit_to_ack_batch_latency
3161,0.78348624,append_submit_to_ack_batch_latency
3162,0.78532110,append_submit_to_ack_batch_latency
3162,0.78715596,append_submit_to_ack_batch_latency
3162,0.78899083,append_submit_to_ack_batch_latency
3162,0.79082569,append_submit_to_ack_batch_latency
3163,0.79266055,append_submit_to_ack_batch_latency
3165,0.79449541,append_submit_to_ack_batch_latency
3165,0.79633028,append_submit_to_ack_batch_latency
3165,0.79816514,append_submit_to_ack_batch_latency
3165,0.80000000,append_submit_to_ack_batch_latency
3166,0.80183486,append_submit_to_ack_batch_latency
3166,0.80366972,append_submit_to_ack_batch_latency
3166,0.80550459,append_submit_to_ack_batch_latency
3166,0.80733945,append_submit_to_ack_batch_latency
3167,0.80917431,append_submit_to_ack_batch_latency
3168,0.81100917,append_submit_to_ack_batch_latency
3168,0.81284404,append_submit_to_ack_batch_latency
3168,0.81467890,append_submit_to_ack_batch_latency
3169,0.81651376,append_submit_to_ack_batch_latency
3170,0.81834862,append_submit_to_ack_batch_latency
3170,0.82018349,append_submit_to_ack_batch_latency
3170,0.82201835,append_submit_to_ack_batch_latency
3171,0.82385321,append_submit_to_ack_batch_latency
3171,0.82568807,append_submit_to_ack_batch_latency
3172,0.82752294,append_submit_to_ack_batch_latency
3172,0.82935780,append_submit_to_ack_batch_latency
3173,0.83119266,append_submit_to_ack_batch_latency
3174,0.83302752,append_submit_to_ack_batch_latency
3175,0.83486239,append_submit_to_ack_batch_latency
3176,0.83669725,append_submit_to_ack_batch_latency
3177,0.83853211,append_submit_to_ack_batch_latency
3177,0.84036697,append_submit_to_ack_batch_latency
3180,0.84220183,append_submit_to_ack_batch_latency
3211,0.84403670,append_submit_to_ack_batch_latency
3211,0.84587156,append_submit_to_ack_batch_latency
3212,0.84770642,append_submit_to_ack_batch_latency
3215,0.84954128,append_submit_to_ack_batch_latency
3218,0.85137615,append_submit_to_ack_batch_latency
3220,0.85321101,append_submit_to_ack_batch_latency
3221,0.85504587,append_submit_to_ack_batch_latency
3221,0.85688073,append_submit_to_ack_batch_latency
3222,0.85871560,append_submit_to_ack_batch_latency
3223,0.86055046,append_submit_to_ack_batch_latency
3223,0.86238532,append_submit_to_ack_batch_latency
3224,0.86422018,append_submit_to_ack_batch_latency
3226,0.86605505,append_submit_to_ack_batch_latency
3226,0.86788991,append_submit_to_ack_batch_latency
3226,0.86972477,append_submit_to_ack_batch_latency
3228,0.87155963,append_submit_to_ack_batch_latency
3228,0.87339450,append_submit_to_ack_batch_latency
3229,0.87522936,append_submit_to_ack_batch_latency
3229,0.87706422,append_submit_to_ack_batch_latency
3230,0.87889908,append_submit_to_ack_batch_latency
3230,0.88073394,append_submit_to_ack_batch_latency
3232,0.88256881,append_submit_to_ack_batch_latency
3232,0.88440367,append_submit_to_ack_batch_latency
3232,0.88623853,append_submit_to_ack_batch_latency
3233,0.88807339,append_submit_to_ack_batch_latency
3233,0.88990826,append_submit_to_ack_batch_latency
3234,0.89174312,append_submit_to_ack_batch_latency
3234,0.89357798,append_submit_to_ack_batch_latency
3235,0.89541284,append_submit_to_ack_batch_latency
3235,0.89724771,append_submit_to_ack_batch_latency
3236,0.89908257,append_submit_to_ack_batch_latency
3236,0.90091743,append_submit_to_ack_batch_latency
3240,0.90275229,append_submit_to_ack_batch_latency
3241,0.90458716,append_submit_to_ack_batch_latency
3243,0.90642202,append_submit_to_ack_batch_latency
3249,0.90825688,append_submit_to_ack_batch_latency
3252,0.91009174,append_submit_to_ack_batch_latency
3277,0.91192661,append_submit_to_ack_batch_latency
3283,0.91376147,append_submit_to_ack_batch_latency
3283,0.91559633,append_submit_to_ack_batch_latency
3285,0.91743119,append_submit_to_ack_batch_latency
3286,0.91926606,append_submit_to_ack_batch_latency
3288,0.92110092,append_submit_to_ack_batch_latency
3290,0.92293578,append_submit_to_ack_batch_latency
3291,0.92477064,append_submit_to_ack_batch_latency
3292,0.92660550,append_submit_to_ack_batch_latency
3294,0.92844037,append_submit_to_ack_batch_latency
3294,0.93027523,append_submit_to_ack_batch_latency
3295,0.93211009,append_submit_to_ack_batch_latency
3295,0.93394495,append_submit_to_ack_batch_latency
3295,0.93577982,append_submit_to_ack_batch_latency
3295,0.93761468,append_submit_to_ack_batch_latency
3296,0.93944954,append_submit_to_ack_batch_latency
3297,0.94128440,append_submit_to_ack_batch_latency
3297,0.94311927,append_submit_to_ack_batch_latency
3297,0.94495413,append_submit_to_ack_batch_latency
3298,0.94678899,append_submit_to_ack_batch_latency
3298,0.94862385,append_submit_to_ack_batch_latency
3299,0.95045872,append_submit_to_ack_batch_latency
3299,0.95229358,append_submit_to_ack_batch_latency
3300,0.95412844,append_submit_to_ack_batch_latency
3300,0.95596330,append_submit_to_ack_batch_latency
3301,0.95779817,append_submit_to_ack_batch_latency
3303,0.95963303,append_submit_to_ack_batch_latency
3303,0.96146789,append_submit_to_ack_batch_latency
3304,0.96330275,append_submit_to_ack_batch_latency
3305,0.96513761,append_submit_to_ack_batch_latency
3306,0.96697248,append_submit_to_ack_batch_latency
3308,0.96880734,append_submit_to_ack_batch_latency
3352,0.97064220,append_submit_to_ack_batch_latency
3353,0.97247706,append_submit_to_ack_batch_latency
3353,0.97431193,append_submit_to_ack_batch_latency
3354,0.97614679,append_submit_to_ack_batch_latency
3360,0.97798165,append_submit_to_ack_batch_latency
3361,0.97981651,append_submit_to_ack_batch_latency
3362,0.98165138,append_submit_to_ack_batch_latency
3362,0.98348624,append_submit_to_ack_batch_latency
3363,0.98532110,append_submit_to_ack_batch_latency
3364,0.98715596,append_submit_to_ack_batch_latency
3364,0.98899083,append_submit_to_ack_batch_latency
3365,0.99082569,append_submit_to_ack_batch_latency
3367,0.99266055,append_submit_to_ack_batch_latency
3369,0.99449541,append_submit_to_ack_batch_latency
3418,0.99633028,append_submit_to_ack_batch_latency
3427,0.99816514,append_submit_to_ack_batch_latency
3486,1.00000000,append_submit_to_ack_batch_latency
99,0.00183486,append_send_to_ack_batch_latency
100,0.00366972,append_send_to_ack_batch_latency
107,0.00550459,append_send_to_ack_batch_latency
107,0.00733945,append_send_to_ack_batch_latency
109,0.00917431,append_send_to_ack_batch_latency
109,0.01100917,append_send_to_ack_batch_latency
110,0.01284404,append_send_to_ack_batch_latency
110,0.01467890,append_send_to_ack_batch_latency
112,0.01651376,append_send_to_ack_batch_latency
112,0.01834862,append_send_to_ack_batch_latency
113,0.02018349,append_send_to_ack_batch_latency
119,0.02201835,append_send_to_ack_batch_latency
125,0.02385321,append_send_to_ack_batch_latency
126,0.02568807,append_send_to_ack_batch_latency
