Latency_us,CumulativeProbability,Metric
2009,0.60550459,append_submit_to_ack_batch_latency
2009,0.60733945,append_submit_to_ack_batch_latency
2009,0.60917431,append_submit_to_ack_batch_latency
2010,0.61100917,append_submit_to_ack_batch_latency
2010,0.61284404,append_submit_to_ack_batch_latency
2011,0.61467890,append_submit_to_ack_batch_latency
2013,0.61651376,append_submit_to_ack_batch_latency
2013,0.61834862,append_submit_to_ack_batch_latency
2014,0.62018349,append_submit_to_ack_batch_latency
2015,0.62201835,append_submit_to_ack_batch_latency
2015,0.62385321,append_submit_to_ack_batch_latency
2015,0.62568807,append_submit_to_ack_batch_latency
2015,0.62752294,append_submit_to_ack_batch_latency
2016,0.62935780,append_submit_to_ack_batch_latency
2016,0.63119266,append_submit_to_ack_batch_latency
2016,0.63302752,append_submit_to_ack_batch_latency
2017,0.63486239,append_submit_to_ack_batch_latency
2017,0.63669725,append_submit_to_ack_batch_latency
2017,0.63853211,append_submit_to_ack_batch_latency
2017,0.64036697,append_submit_to_ack_batch_latency
2018,0.64220183,append_submit_to_ack_batch_latency
2018,0.64403670,append_submit_to_ack_batch_latency
2018,0.64587156,append_submit_to_ack_batch_latency
2019,0.64770642,append_submit_to_ack_batch_latency
2020,0.64954128,append_submit_to_ack_batch_latency
2021,0.65137615,append_submit_to_ack_batch_latency
2021,0.65321101,append_submit_to_ack_batch_latency
2022,0.65504587,append_submit_to_ack_batch_latency
2022,0.65688073,append_submit_to_ack_batch_latency
2022,0.65871560,append_submit_to_ack_batch_latency
2023,0.66055046,append_submit_to_ack_batch_latency
2023,0.66238532,append_submit_to_ack_batch_latency
2025,0.66422018,append_submit_to_ack_batch_latency
2025,0.66605505,append_submit_to_ack_batch_latency
2025,0.66788991,append_submit_to_ack_batch_latency
2026,0.66972477,append_submit_to_ack_batch_latency
2028,0.67155963,append_submit_to_ack_batch_latency
2030,0.67339450,append_submit_to_ack_batch_latency
2031,0.67522936,append_submit_to_ack_batch_latency
2031,0.67706422,append_submit_to_ack_batch_latency
2032,0.67889908,append_submit_to_ack_batch_latency
2072,0.68073394,append_submit_to_ack_batch_latency
2074,0.68256881,append_submit_to_ack_batch_latency
2075,0.68440367,append_submit_to_ack_batch_latency
2076,0.68623853,append_submit_to_ack_batch_latency
2076,0.68807339,append_submit_to_ack_batch_latency
2076,0.68990826,append_submit_to_ack_batch_latency
2077,0.69174312,append_submit_to_ack_batch_latency
2077,0.69357798,append_submit_to_ack_batch_latency
2077,0.69541284,append_submit_to_ack_batch_latency
2077,0.69724771,append_submit_to_ack_batch_latency
2078,0.69908257,append_submit_to_ack_batch_latency
2078,0.70091743,append_submit_to_ack_batch_latency
2078,0.70275229,append_submit_to_ack_batch_latency
2081,0.70458716,append_submit_to_ack_batch_latency
2082,0.70642202,append_submit_to_ack_batch_latency
2082,0.70825688,append_submit_to_ack_batch_latency
2083,0.71009174,append_submit_to_ack_batch_latency
2083,0.71192661,append_submit_to_ack_batch_latency
2083,0.71376147,append_submit_to_ack_batch_latency
2084,0.71559633,append_submit_to_ack_batch_latency
2084,0.71743119,append_submit_to_ack_batch_latency
2085,0.71926606,append_submit_to_ack_batch_latency
2085,0.72110092,append_submit_to_ack_batch_latency
2085,0.72293578,append_submit_to_ack_batch_latency
2085,0.72477064,append_submit_to_ack_batch_latency
2085,0.72660550,append_submit_to_ack_batch_latency
2086,0.72844037,append_submit_to_ack_batch_latency
2086,0.73027523,append_submit_to_ack_batch_latency
2087,0.73211009,append_submit_to_ack_batch_latency
2087,0.73394495,append_submit_to_ack_batch_latency
2087,0.73577982,append_submit_to_ack_batch_latency
2088,0.73761468,append_submit_to_ack_batch_latency
2088,0.73944954,append_submit_to_ack_batch_latency
2088,0.74128440,append_submit_to_ack_batch_latency
2089,0.74311927,append_submit_to_ack_batch_latency
2089,0.74495413,append_submit_to_ack_batch_latency
2089,0.74678899,append_submit_to_ack_batch_latency
2089,0.74862385,append_submit_to_ack_batch_latency
2089,0.75045872,append_submit_to_ack_batch_latency
2089,0.75229358,append_submit_to_ack_batch_latency
2090,0.75412844,append_submit_to_ack_batch_latency
2090,0.75596330,append_submit_to_ack_batch_latency
2090,0.75779817,append_submit_to_ack_batch_latency
2090,0.75963303,append_submit_to_ack_batch_latency
2091,0.76146789,append_submit_to_ack_batch_latency
2091,0.76330275,append_submit_to_ack_batch_latency
2092,0.76513761,append_submit_to_ack_batch_latency
2093,0.76697248,append_submit_to_ack_batch_latency
2093,0.76880734,append_submit_to_ack_batch_latency
2093,0.77064220,append_submit_to_ack_batch_latency
2093,0.77247706,append_submit_to_ack_batch_latency
2093,0.77431193,append_submit_to_ack_batch_latency
2093,0.77614679,append_submit_to_ack_batch_latency
2093,0.77798165,append_submit_to_ack_batch_latency
2094,0.77981651,append_submit_to_ack_batch_latency
2094,0.78165138,append_submit_to_ack_batch_latency
2095,0.78348624,append_submit_to_ack_batch_latency
2096,0.78532110,append_submit_to_ack_batch_latency
2097,0.78715596,append_submit_to_ack_batch_latency
2097,0.78899083,append_submit_to_ack_batch_latency
2097,0.79082569,append_submit_to_ack_batch_latency
2097,0.79266055,append_submit_to_ack_batch_latency
2097,0.79449541,append_submit_to_ack_batch_latency
2099,0.79633028,append_submit_to_ack_batch_latency
2100,0.79816514,append_submit_to_ack_batch_latency
2100,0.80000000,append_submit_to_ack_batch_latency
2100,0.80183486,append_submit_to_ack_batch_latency
2100,0.80366972,append_submit_to_ack_batch_latency
2101,0.80550459,append_submit_to_ack_batch_latency
2101,0.80733945,append_submit_to_ack_batch_latency
2110,0.80917431,append_submit_to_ack_batch_latency
2112,0.81100917,append_submit_to_ack_batch_latency
2112,0.81284404,append_submit_to_ack_batch_latency
2113,0.81467890,append_submit_to_ack_batch_latency
2113,0.81651376,append_submit_to_ack_batch_latency
2114,0.81834862,append_submit_to_ack_batch_latency
2116,0.82018349,append_submit_to_ack_batch_latency
2116,0.82201835,append_submit_to_ack_batch_latency
2118,0.82385321,append_submit_to_ack_batch_latency
2121,0.82568807,append_submit_to_ack_batch_latency
2123,0.82752294,append_submit_to_ack_batch_latency
2127,0.82935780,append_submit_to_ack_batch_latency
2127,0.83119266,append_submit_to_ack_batch_latency
2127,0.83302752,append_submit_to_ack_batch_latency
2130,0.83486239,append_submit_to_ack_batch_latency
2133,0.83669725,append_submit_to_ack_batch_latency
2135,0.83853211,append_submit_to_ack_batch_latency
2135,0.84036697,append_submit_to_ack_batch_latency
2146,0.84220183,append_submit_to_ack_batch_latency
2152,0.84403670,append_submit_to_ack_batch_latency
2153,0.84587156,append_submit_to_ack_batch_latency
2154,0.84770642,append_submit_to_ack_batch_latency
2154,0.84954128,append_submit_to_ack_batch_latency
2156,0.85137615,append_submit_to_ack_batch_latency
2158,0.85321101,append_submit_to_ack_batch_latency
2158,0.85504587,append_submit_to_ack_batch_latency
2158,0.85688073,append_submit_to_ack_batch_latency
2162,0.85871560,append_submit_to_ack_batch_latency
2162,0.86055046,append_submit_to_ack_batch_latency
2163,0.86238532,append_submit_to_ack_batch_latency
2165,0.86422018,append_submit_to_ack_batch_latency
2167,0.86605505,append_submit_to_ack_batch_latency
2167,0.86788991,append_submit_to_ack_batch_latency
2167,0.86972477,append_submit_to_ack_batch_latency
2168,0.87155963,append_submit_to_ack_batch_latency
2168,0.87339450,append_submit_to_ack_batch_latency
2170,0.87522936,append_submit_to_ack_batch_latency
2171,0.87706422,append_submit_to_ack_batch_latency
2173,0.87889908,append_submit_to_ack_batch_latency
2173,0.88073394,append_submit_to_ack_batch_latency
2176,0.88256881,append_submit_to_ack_batch_latency
2177,0.88440367,append_submit_to_ack_batch_latency
2178,0.88623853,append_submit_to_ack_batch_latency
2179,0.88807339,append_submit_to_ack_batch_latency
2179,0.88990826,append_submit_to_ack_batch_latency
2180,0.89174312,append_submit_to_ack_batch_latency
2181,0.89357798,append_submit_to_ack_batch_latency
2181,0.89541284,append_submit_to_ack_batch_latency
2182,0.89724771,append_submit_to_ack_batch_latency
2183,0.89908257,append_submit_to_ack_batch_latency
2183,0.90091743,append_submit_to_ack_batch_latency
2184,0.90275229,append_submit_to_ack_batch_latency
2185,0.90458716,append_submit_to_ack_batch_latency
2185,0.90642202,append_submit_to_ack_batch_latency
2186,0.90825688,append_submit_to_ack_batch_latency
2187,0.91009174,append_submit_to_ack_batch_latency
2188,0.91192661,append_submit_to_ack_batch_latency
2189,0.91376147,append_submit_to_ack_batch_latency
2190,0.91559633,append_submit_to_ack_batch_latency
2191,0.91743119,append_submit_to_ack_batch_latency
2191,0.91926606,append_submit_to_ack_batch_latency
2191,0.92110092,append_submit_to_ack_batch_latency
2193,0.92293578,append_submit_to_ack_batch_latency
2194,0.92477064,append_submit_to_ack_batch_latency
2194,0.92660550,append_submit_to_ack_batch_latency
2196,0.92844037,append_submit_to_ack_batch_latency
2205,0.93027523,append_submit_to_ack_batch_latency
2235,0.93211009,append_submit_to_ack_batch_latency
2243,0.93394495,append_submit_to_ack_batch_latency
2245,0.93577982,append_submit_to_ack_batch_latency
2246,0.93761468,append_submit_to_ack_batch_latency
2248,0.93944954,append_submit_to_ack_batch_latency
2248,0.94128440,append_submit_to_ack_batch_latency
2248,0.94311927,append_submit_to_ack_batch_latency
2249,0.94495413,append_submit_to_ack_batch_latency
2251,0.94678899,append_submit_to_ack_batch_latency
2253,0.94862385,append_submit_to_ack_batch_latency
2255,0.95045872,append_submit_to_ack_batch_latency
2260,0.95229358,append_submit_to_ack_batch_latency
2261,0.95412844,append_submit_to_ack_batch_latency
2261,0.95596330,append_submit_to_ack_batch_latency
2261,0.95779817,append_submit_to_ack_batch_latency
2261,0.95963303,append_submit_to_ack_batch_latency
2263,0.96146789,append_submit_to_ack_batch_latency
2263,0.96330275,append_submit_to_ack_batch_latency
2264,0.96513761,append_submit_to_ack_batch_latency
2267,0.96697248,append_submit_to_ack_batch_latency
2269,0.96880734,append_submit_to_ack_batch_latency
2331,0.97064220,append_submit_to_ack_batch_latency
2331,0.97247706,append_submit_to_ack_batch_latency
2336,0.97431193,append_submit_to_ack_batch_latency
2380,0.97614679,append_submit_to_ack_batch_latency
2385,0.97798165,append_submit_to_ack_batch_latency
2400,0.97981651,append_submit_to_ack_batch_latency
2402,0.98165138,append_submit_to_ack_batch_latency
2406,0.98348624,append_submit_to_ack_batch_latency
2428,0.98532110,append_submit_to_ack_batch_latency
2472,0.98715596,append_submit_to_ack_batch_latency
2543,0.98899083,append_submit_to_ack_batch_latency
2546,0.99082569,append_submit_to_ack_batch_latency
2548,0.99266055,append_submit_to_ack_batch_latency
2549,0.99449541,append_submit_to_ack_batch_latency
2568,0.99633028,append_submit_to_ack_batch_latency
2570,0.99816514,append_submit_to_ack_batch_latency
2696,1.00000000,append_submit_to_ack_batch_latency
16,0.00183486,append_send_to_ack_batch_latency
29,0.00366972,append_send_to_ack_batch_latency
80,0.00550459,append_send_to_ack_batch_latency
105,0.00733945,append_send_to_ack_batch_latency
112,0.00917431,append_send_to_ack_batch_latency
113,0.01100917,append_send_to_ack_batch_latency
116,0.01284404,append_send_to_ack_batch_latency
119,0.01467890,append_send_to_ack_batch_latency
124,0.01651376,append_send_to_ack_batch_latency
133,0.01834862,append_send_to_ack_batch_latency
137,0.02018349,append_send_to_ack_batch_latency
139,0.02201835,append_send_to_ack_batch_latency
143,0.02385321,append_send_to_ack_batch_latency
143,0.02568807,append_send_to_ack_batch_latency
