Latency_us,CumulativeProbability,Metric
961,0.00183486,append_submit_to_ack_batch_latency
977,0.00366972,append_submit_to_ack_batch_latency
982,0.00550459,append_submit_to_ack_batch_latency
1113,0.00733945,append_submit_to_ack_batch_latency
1116,0.00917431,append_submit_to_ack_batch_latency
1122,0.01100917,append_submit_to_ack_batch_latency
1127,0.01284404,append_submit_to_ack_batch_latency
1128,0.01467890,append_submit_to_ack_batch_latency
1128,0.01651376,append_submit_to_ack_batch_latency
1130,0.01834862,append_submit_to_ack_batch_latency
1132,0.02018349,append_submit_to_ack_batch_latency
1135,0.02201835,append_submit_to_ack_batch_latency
1136,0.02385321,append_submit_to_ack_batch_latency
1137,0.02568807,append_submit_to_ack_batch_latency
1137,0.02752294,append_submit_to_ack_batch_latency
1138,0.02935780,append_submit_to_ack_batch_latency
1139,0.03119266,append_submit_to_ack_batch_latency
1139,0.03302752,append_submit_to_ack_batch_latency
1140,0.03486239,append_submit_to_ack_batch_latency
1140,0.03669725,append_submit_to_ack_batch_latency
1140,0.03853211,append_submit_to_ack_batch_latency
1141,0.04036697,append_submit_to_ack_batch_latency
1143,0.04220183,append_submit_to_ack_batch_latency
1146,0.04403670,append_submit_to_ack_batch_latency
1147,0.04587156,append_submit_to_ack_batch_latency
1148,0.04770642,append_submit_to_ack_batch_latency
1149,0.04954128,append_submit_to_ack_batch_latency
1151,0.05137615,append_submit_to_ack_batch_latency
1151,0.05321101,append_submit_to_ack_batch_latency
1152,0.05504587,append_submit_to_ack_batch_latency
1152,0.05688073,append_submit_to_ack_batch_latency
1153,0.05871560,append_submit_to_ack_batch_latency
1153,0.06055046,append_submit_to_ack_batch_latency
1153,0.06238532,append_submit_to_ack_batch_latency
1153,0.06422018,append_submit_to_ack_batch_latency
1154,0.06605505,append_submit_to_ack_batch_latency
1155,0.06788991,append_submit_to_ack_batch_latency
1158,0.06972477,append_submit_to_ack_batch_latency
1158,0.07155963,append_submit_to_ack_batch_latency
1159,0.07339450,append_submit_to_ack_batch_latency
1159,0.07522936,append_submit_to_ack_batch_latency
1159,0.07706422,append_submit_to_ack_batch_latency
1159,0.07889908,append_submit_to_ack_batch_latency
1160,0.08073394,append_submit_to_ack_batch_latency
1161,0.08256881,append_submit_to_ack_batch_latency
1161,0.08440367,append_submit_to_ack_batch_latency
1162,0.08623853,append_submit_to_ack_batch_latency
1162,0.08807339,append_submit_to_ack_batch_latency
1162,0.08990826,append_submit_to_ack_batch_latency
1164,0.09174312,append_submit_to_ack_batch_latency
1165,0.09357798,append_submit_to_ack_batch_latency
1166,0.09541284,append_submit_to_ack_batch_latency
1167,0.09724771,append_submit_to_ack_batch_latency
1168,0.09908257,append_submit_to_ack_batch_latency
1169,0.10091743,append_submit_to_ack_batch_latency
1170,0.10275229,append_submit_to_ack_batch_latency
1170,0.10458716,append_submit_to_ack_batch_latency
1172,0.10642202,append_submit_to_ack_batch_latency
1173,0.10825688,append_submit_to_ack_batch_latency
1178,0.11009174,append_submit_to_ack_batch_latency
1181,0.11192661,append_submit_to_ack_batch_latency
1181,0.11376147,append_submit_to_ack_batch_latency
1182,0.11559633,append_submit_to_ack_batch_latency
1183,0.11743119,append_submit_to_ack_batch_latency
1183,0.11926606,append_submit_to_ack_batch_latency
1183,0.12110092,append_submit_to_ack_batch_latency
1185,0.12293578,append_submit_to_ack_batch_latency
1189,0.12477064,append_submit_to_ack_batch_latency
1191,0.12660550,append_submit_to_ack_batch_latency
1191,0.12844037,append_submit_to_ack_batch_latency
1191,0.13027523,append_submit_to_ack_batch_latency
1194,0.13211009,append_submit_to_ack_batch_latency
1195,0.13394495,append_submit_to_ack_batch_latency
1196,0.13577982,append_submit_to_ack_batch_latency
1197,0.13761468,append_submit_to_ack_batch_latency
1197,0.13944954,append_submit_to_ack_batch_latency
1198,0.14128440,append_submit_to_ack_batch_latency
1202,0.14311927,append_submit_to_ack_batch_latency
1202,0.14495413,append_submit_to_ack_batch_latency
1203,0.14678899,append_submit_to_ack_batch_latency
1203,0.14862385,append_submit_to_ack_batch_latency
1203,0.15045872,append_submit_to_ack_batch_latency
1204,0.15229358,append_submit_to_ack_batch_latency
1204,0.15412844,append_submit_to_ack_batch_latency
1205,0.15596330,append_submit_to_ack_batch_latency
1205,0.15779817,append_submit_to_ack_batch_latency
1205,0.15963303,append_submit_to_ack_batch_latency
1205,0.16146789,append_submit_to_ack_batch_latency
1207,0.16330275,append_submit_to_ack_batch_latency
1207,0.16513761,append_submit_to_ack_batch_latency
1207,0.16697248,append_submit_to_ack_batch_latency
1208,0.16880734,append_submit_to_ack_batch_latency
1209,0.17064220,append_submit_to_ack_batch_latency
1209,0.17247706,append_submit_to_ack_batch_latency
1209,0.17431193,append_submit_to_ack_batch_latency
1209,0.17614679,append_submit_to_ack_batch_latency
1209,0.17798165,append_submit_to_ack_batch_latency
1210,0.17981651,append_submit_to_ack_batch_latency
1210,0.18165138,append_submit_to_ack_batch_latency
1211,0.18348624,append_submit_to_ack_batch_latency
1212,0.18532110,append_submit_to_ack_batch_latency
1213,0.18715596,append_submit_to_ack_batch_latency
1214,0.18899083,append_submit_to_ack_batch_latency
1214,0.19082569,append_submit_to_ack_batch_latency
1215,0.19266055,append_submit_to_ack_batch_latency
1216,0.19449541,append_submit_to_ack_batch_latency
1216,0.19633028,append_submit_to_ack_batch_latency
1217,0.19816514,append_submit_to_ack_batch_latency
1217,0.20000000,append_submit_to_ack_batch_latency
1217,0.20183486,append_submit_to_ack_batch_latency
1218,0.20366972,append_submit_to_ack_batch_latency
1218,0.20550459,append_submit_to_ack_batch_latency
1219,0.20733945,append_submit_to_ack_batch_latency
1219,0.20917431,append_submit_to_ack_batch_latency
1220,0.21100917,append_submit_to_ack_batch_latency
1221,0.21284404,append_submit_to_ack_batch_latency
1221,0.21467890,append_submit_to_ack_batch_latency
1221,0.21651376,append_submit_to_ack_batch_latency
1221,0.21834862,append_submit_to_ack_batch_latency
1221,0.22018349,append_submit_to_ack_batch_latency
1221,0.22201835,append_submit_to_ack_batch_latency
1223,0.22385321,append_submit_to_ack_batch_latency
1224,0.22568807,append_submit_to_ack_batch_latency
1225,0.22752294,append_submit_to_ack_batch_latency
1225,0.22935780,append_submit_to_ack_batch_latency
1227,0.23119266,append_submit_to_ack_batch_latency
1227,0.23302752,append_submit_to_ack_batch_latency
1227,0.23486239,append_submit_to_ack_batch_latency
1229,0.23669725,append_submit_to_ack_batch_latency
1229,0.23853211,append_submit_to_ack_batch_latency
1230,0.24036697,append_submit_to_ack_batch_latency
1230,0.24220183,append_submit_to_ack_batch_latency
1230,0.24403670,append_submit_to_ack_batch_latency
1231,0.24587156,append_submit_to_ack_batch_latency
1231,0.24770642,append_submit_to_ack_batch_latency
1231,0.24954128,append_submit_to_ack_batch_latency
1233,0.25137615,append_submit_to_ack_batch_latency
1233,0.25321101,append_submit_to_ack_batch_latency
1234,0.25504587,append_submit_to_ack_batch_latency
1234,0.25688073,append_submit_to_ack_batch_latency
1234,0.25871560,append_submit_to_ack_batch_latency
1235,0.26055046,append_submit_to_ack_batch_latency
1235,0.26238532,append_submit_to_ack_batch_latency
1235,0.26422018,append_submit_to_ack_batch_latency
1236,0.26605505,append_submit_to_ack_batch_latency
1236,0.26788991,append_submit_to_ack_batch_latency
1236,0.26972477,append_submit_to_ack_batch_latency
1236,0.27155963,append_submit_to_ack_batch_latency
1237,0.27339450,append_submit_to_ack_batch_latency
1237,0.27522936,append_submit_to_ack_batch_latency
1237,0.27706422,append_submit_to_ack_batch_latency
1239,0.27889908,append_submit_to_ack_batch_latency
1239,0.28073394,append_submit_to_ack_batch_latency
1239,0.28256881,append_submit_to_ack_batch_latency
1241,0.28440367,append_submit_to_ack_batch_latency
1242,0.28623853,append_submit_to_ack_batch_latency
1243,0.28807339,append_submit_to_ack_batch_latency
1243,0.28990826,append_submit_to_ack_batch_latency
1244,0.29174312,append_submit_to_ack_batch_latency
1245,0.29357798,append_submit_to_ack_batch_latency
1245,0.29541284,append_submit_to_ack_batch_latency
1246,0.29724771,append_submit_to_ack_batch_latency
1247,0.29908257,append_submit_to_ack_batch_latency
1247,0.30091743,append_submit_to_ack_batch_latency
1248,0.30275229,append_submit_to_ack_batch_latency
1248,0.30458716,append_submit_to_ack_batch_latency
1248,0.30642202,append_submit_to_ack_batch_latency
1249,0.30825688,append_submit_to_ack_batch_latency
1249,0.31009174,append_submit_to_ack_batch_latency
1251,0.31192661,append_submit_to_ack_batch_latency
1251,0.31376147,append_submit_to_ack_batch_latency
1251,0.31559633,append_submit_to_ack_batch_latency
1252,0.31743119,append_submit_to_ack_batch_latency
1253,0.31926606,append_submit_to_ack_batch_latency
1256,0.32110092,append_submit_to_ack_batch_latency
1256,0.32293578,append_submit_to_ack_batch_latency
1259,0.32477064,append_submit_to_ack_batch_latency
1259,0.32660550,append_submit_to_ack_batch_latency
1261,0.32844037,append_submit_to_ack_batch_latency
1262,0.33027523,append_submit_to_ack_batch_latency
1262,0.33211009,append_submit_to_ack_batch_latency
1264,0.33394495,append_submit_to_ack_batch_latency
1268,0.33577982,append_submit_to_ack_batch_latency
1268,0.33761468,append_submit_to_ack_batch_latency
1269,0.33944954,append_submit_to_ack_batch_latency
1269,0.34128440,append_submit_to_ack_batch_latency
1271,0.34311927,append_submit_to_ack_batch_latency
